date_label,effective_from,effective_to,classification,card_name
March 2012,01/03/2012,01/09/2012,Forbidden,Dark Magician of Chaos
March 2012,01/03/2012,01/09/2012,Forbidden,Dark Strike Fighter
March 2012,01/03/2012,01/09/2012,Forbidden,Delinquent Duo
March 2012,01/03/2012,01/09/2012,Forbidden,Destiny HERO - Disk Commander
March 2012,01/03/2012,01/09/2012,Forbidden,Dimension Fusion
March 2012,01/03/2012,01/09/2012,Forbidden,Exchange of the Spirit
March 2012,01/03/2012,01/09/2012,Forbidden,Fiber Jar
March 2012,01/03/2012,01/09/2012,Forbidden,Fishborg Blaster
March 2012,01/03/2012,01/09/2012,Forbidden,Giant Trunade
March 2012,01/03/2012,01/09/2012,Forbidden,Glow-Up Bulb
March 2012,01/03/2012,01/09/2012,Forbidden,Goyo Guardian
March 2012,01/03/2012,01/09/2012,Forbidden,Graceful Charity
March 2012,01/03/2012,01/09/2012,Forbidden,Harpie's Feather Duster
March 2012,01/03/2012,01/09/2012,Forbidden,Imperial Order
March 2012,01/03/2012,01/09/2012,Forbidden,Last Turn
March 2012,01/03/2012,01/09/2012,Forbidden,Last Will
March 2012,01/03/2012,01/09/2012,Forbidden,Magical Scientist
March 2012,01/03/2012,01/09/2012,Forbidden,Magician of Faith
March 2012,01/03/2012,01/09/2012,Forbidden,Makyura the Destructor
March 2012,01/03/2012,01/09/2012,Forbidden,Mass Driver
March 2012,01/03/2012,01/09/2012,Forbidden,Metamorphosis
March 2012,01/03/2012,01/09/2012,Forbidden,Mind Master
March 2012,01/03/2012,01/09/2012,Forbidden,Mirage of Nightmare
March 2012,01/03/2012,01/09/2012,Forbidden,Painful Choice
March 2012,01/03/2012,01/09/2012,Forbidden,Pot of Greed
March 2012,01/03/2012,01/09/2012,Forbidden,Premature Burial
March 2012,01/03/2012,01/09/2012,Forbidden,Raigeki
March 2012,01/03/2012,01/09/2012,Forbidden,Rescue Cat
March 2012,01/03/2012,01/09/2012,Forbidden,Ring of Destruction
March 2012,01/03/2012,01/09/2012,Forbidden,Royal Oppression
March 2012,01/03/2012,01/09/2012,Forbidden,Sinister Serpent
March 2012,01/03/2012,01/09/2012,Forbidden,Sixth Sense
March 2012,01/03/2012,01/09/2012,Forbidden,Snatch Steal
March 2012,01/03/2012,01/09/2012,Forbidden,Spore
March 2012,01/03/2012,01/09/2012,Forbidden,Substitoad
March 2012,01/03/2012,01/09/2012,Forbidden,Temple of the Kings
March 2012,01/03/2012,01/09/2012,Forbidden,The Forceful Sentry
March 2012,01/03/2012,01/09/2012,Forbidden,Thousand-Eyes Restrict
March 2012,01/03/2012,01/09/2012,Forbidden,Time Seal
March 2012,01/03/2012,01/09/2012,Forbidden,Trap Dustshoot
March 2012,01/03/2012,01/09/2012,Forbidden,Tribe-Infecting Virus
March 2012,01/03/2012,01/09/2012,Forbidden,"Trishula, Dragon of the Ice Barrier"
March 2012,01/03/2012,01/09/2012,Forbidden,Tsukuyomi
March 2012,01/03/2012,01/09/2012,Forbidden,Victory Dragon
March 2012,01/03/2012,01/09/2012,Forbidden,Witch of the Black Forest
March 2012,01/03/2012,01/09/2012,Forbidden,Yata-Garasu
March 2012,01/03/2012,01/09/2012,Limited,Advanced Ritual Art
March 2012,01/03/2012,01/09/2012,Limited,Allure of Darkness
March 2012,01/03/2012,01/09/2012,Limited,Black Luster Soldier - Envoy of the Beginning
March 2012,01/03/2012,01/09/2012,Limited,Black Whirlwind
March 2012,01/03/2012,01/09/2012,Limited,Blackwing - Gale the Whirlwind
March 2012,01/03/2012,01/09/2012,Limited,Blackwing - Kalut the Moon Shadow
March 2012,01/03/2012,01/09/2012,Limited,Book of Moon
March 2012,01/03/2012,01/09/2012,Limited,"Brionac, Dragon of the Ice Barrier"
March 2012,01/03/2012,01/09/2012,Limited,Burial from a Different Dimension
March 2012,01/03/2012,01/09/2012,Limited,Card Destruction
March 2012,01/03/2012,01/09/2012,Limited,Ceasefire
March 2012,01/03/2012,01/09/2012,Limited,Charge of the Light Brigade
March 2012,01/03/2012,01/09/2012,Limited,Dandylion
March 2012,01/03/2012,01/09/2012,Limited,Dark Armed Dragon
March 2012,01/03/2012,01/09/2012,Limited,Dark Hole
March 2012,01/03/2012,01/09/2012,Limited,Debris Dragon
March 2012,01/03/2012,01/09/2012,Limited,Elemental HERO Stratos
March 2012,01/03/2012,01/09/2012,Limited,Exodia the Forbidden One
March 2012,01/03/2012,01/09/2012,Limited,Foolish Burial
March 2012,01/03/2012,01/09/2012,Limited,Formula Synchron
March 2012,01/03/2012,01/09/2012,Limited,Future Fusion
March 2012,01/03/2012,01/09/2012,Limited,Gateway of the Six
March 2012,01/03/2012,01/09/2012,Limited,Gladiator Beast Bestiari
March 2012,01/03/2012,01/09/2012,Limited,Gorz the Emissary of Darkness
March 2012,01/03/2012,01/09/2012,Limited,Heavy Storm
March 2012,01/03/2012,01/09/2012,Limited,Honest
March 2012,01/03/2012,01/09/2012,Limited,Infernity Launcher
March 2012,01/03/2012,01/09/2012,Limited,Left Arm of the Forbidden One
March 2012,01/03/2012,01/09/2012,Limited,Left Leg of the Forbidden One
March 2012,01/03/2012,01/09/2012,Limited,Legendary Six Samurai - Shi En
March 2012,01/03/2012,01/09/2012,Limited,Limiter Removal
March 2012,01/03/2012,01/09/2012,Limited,Lonefire Blossom
March 2012,01/03/2012,01/09/2012,Limited,Magical Explosion
March 2012,01/03/2012,01/09/2012,Limited,Mezuki
March 2012,01/03/2012,01/09/2012,Limited,Mind Control
March 2012,01/03/2012,01/09/2012,Limited,Mirror Force
March 2012,01/03/2012,01/09/2012,Limited,Monster Gate
March 2012,01/03/2012,01/09/2012,Limited,Monster Reborn
March 2012,01/03/2012,01/09/2012,Limited,Morphing Jar
March 2012,01/03/2012,01/09/2012,Limited,Necroface
March 2012,01/03/2012,01/09/2012,Limited,Neo-Spacian Grand Mole
March 2012,01/03/2012,01/09/2012,Limited,Night Assailant
March 2012,01/03/2012,01/09/2012,Limited,One for One
March 2012,01/03/2012,01/09/2012,Limited,Plaguespreader Zombie
March 2012,01/03/2012,01/09/2012,Limited,Pot of Avarice
March 2012,01/03/2012,01/09/2012,Limited,Primal Seed
March 2012,01/03/2012,01/09/2012,Limited,Reasoning
March 2012,01/03/2012,01/09/2012,Limited,Reinforcement of the Army
March 2012,01/03/2012,01/09/2012,Limited,Return from the Different Dimension
March 2012,01/03/2012,01/09/2012,Limited,Right Arm of the Forbidden One
March 2012,01/03/2012,01/09/2012,Limited,Right Leg of the Forbidden One
March 2012,01/03/2012,01/09/2012,Limited,Sangan
March 2012,01/03/2012,01/09/2012,Limited,Scapegoat
March 2012,01/03/2012,01/09/2012,Limited,Solemn Judgment
March 2012,01/03/2012,01/09/2012,Limited,T.G. Hyper Librarian
March 2012,01/03/2012,01/09/2012,Limited,T.G. Striker
March 2012,01/03/2012,01/09/2012,Limited,The Agent of Mystery - Earth
March 2012,01/03/2012,01/09/2012,Limited,The Transmigration Prophecy
March 2012,01/03/2012,01/09/2012,Limited,Wall of Revealing Light
March 2012,01/03/2012,01/09/2012,Semi-Limited,Archlord Kristya
March 2012,01/03/2012,01/09/2012,Semi-Limited,Bottomless Trap Hole
March 2012,01/03/2012,01/09/2012,Semi-Limited,Card Trooper
March 2012,01/03/2012,01/09/2012,Semi-Limited,Chain Strike
March 2012,01/03/2012,01/09/2012,Semi-Limited,Destiny Draw
March 2012,01/03/2012,01/09/2012,Semi-Limited,Destiny HERO - Malicious
March 2012,01/03/2012,01/09/2012,Semi-Limited,"Dewloren, Tiger King of the Ice Barrier"
March 2012,01/03/2012,01/09/2012,Semi-Limited,Emergency Teleport
March 2012,01/03/2012,01/09/2012,Semi-Limited,Level Limit - Area B
March 2012,01/03/2012,01/09/2012,Semi-Limited,"Lumina, Lightsworn Summoner"
March 2012,01/03/2012,01/09/2012,Semi-Limited,Magic Cylinder
March 2012,01/03/2012,01/09/2012,Semi-Limited,Magical Stone Excavation
March 2012,01/03/2012,01/09/2012,Semi-Limited,Marshmallon
March 2012,01/03/2012,01/09/2012,Semi-Limited,Mind Crush
March 2012,01/03/2012,01/09/2012,Semi-Limited,Necro Gardna
March 2012,01/03/2012,01/09/2012,Semi-Limited,Ojama Trio
March 2012,01/03/2012,01/09/2012,Semi-Limited,Reborn Tengu
March 2012,01/03/2012,01/09/2012,Semi-Limited,Royal Tribute
March 2012,01/03/2012,01/09/2012,Semi-Limited,Shien's Smoke Signal
March 2012,01/03/2012,01/09/2012,Semi-Limited,Solemn Warning
March 2012,01/03/2012,01/09/2012,Semi-Limited,Summoner Monk
March 2012,01/03/2012,01/09/2012,Semi-Limited,Swords of Revealing Light
March 2012,01/03/2012,01/09/2012,Semi-Limited,Torrential Tribute
March 2012,01/03/2012,01/09/2012,Semi-Limited,Tragoedia
March 2012,01/03/2012,01/09/2012,Semi-Limited,Ultimate Offering
March 2012,01/03/2012,01/09/2012,Released,Call of the Haunted
September 2012,01/09/2012,01/03/2013,Forbidden,Brain Control
September 2012,01/09/2012,01/03/2013,Forbidden,"Brionac, Dragon of the Ice Barrier"
September 2012,01/09/2012,01/03/2013,Forbidden,Butterfly Dagger - Elma
September 2012,01/09/2012,01/03/2013,Forbidden,Card of Safe Return
September 2012,01/09/2012,01/03/2013,Forbidden,Change of Heart
September 2012,01/09/2012,01/03/2013,Forbidden,Chaos Emperor Dragon - Envoy of the End
September 2012,01/09/2012,01/03/2013,Forbidden,Cold Wave
September 2012,01/09/2012,01/03/2013,Forbidden,Confiscation
September 2012,01/09/2012,01/03/2013,Forbidden,Crush Card Virus
September 2012,01/09/2012,01/03/2013,Forbidden,Cyber Jar
September 2012,01/09/2012,01/03/2013,Forbidden,Cyber-Stein
September 2012,01/09/2012,01/03/2013,Forbidden,Dark Magician of Chaos
September 2012,01/09/2012,01/03/2013,Forbidden,Dark Strike Fighter
September 2012,01/09/2012,01/03/2013,Forbidden,Delinquent Duo
September 2012,01/09/2012,01/03/2013,Forbidden,Destiny HERO - Disk Commander
September 2012,01/09/2012,01/03/2013,Forbidden,Dimension Fusion
September 2012,01/09/2012,01/03/2013,Forbidden,Exchange of the Spirit
September 2012,01/09/2012,01/03/2013,Forbidden,Fiber Jar
September 2012,01/09/2012,01/03/2013,Forbidden,Fishborg Blaster
September 2012,01/09/2012,01/03/2013,Forbidden,Future Fusion
September 2012,01/09/2012,01/03/2013,Forbidden,Giant Trunade
September 2012,01/09/2012,01/03/2013,Forbidden,Glow-Up Bulb
September 2012,01/09/2012,01/03/2013,Forbidden,Goyo Guardian
September 2012,01/09/2012,01/03/2013,Forbidden,Graceful Charity
September 2012,01/09/2012,01/03/2013,Forbidden,Harpie's Feather Duster
September 2012,01/09/2012,01/03/2013,Forbidden,Imperial Order
September 2012,01/09/2012,01/03/2013,Forbidden,Last Turn
September 2012,01/09/2012,01/03/2013,Forbidden,Last Will
September 2012,01/09/2012,01/03/2013,Forbidden,Magical Scientist
September 2012,01/09/2012,01/03/2013,Forbidden,Magician of Faith
September 2012,01/09/2012,01/03/2013,Forbidden,Makyura the Destructor
September 2012,01/09/2012,01/03/2013,Forbidden,Mass Driver
September 2012,01/09/2012,01/03/2013,Forbidden,Metamorphosis
September 2012,01/09/2012,01/03/2013,Forbidden,Mind Master
September 2012,01/09/2012,01/03/2013,Forbidden,Mirage of Nightmare
September 2012,01/09/2012,01/03/2013,Forbidden,Painful Choice
September 2012,01/09/2012,01/03/2013,Forbidden,Pot of Greed
September 2012,01/09/2012,01/03/2013,Forbidden,Premature Burial
September 2012,01/09/2012,01/03/2013,Forbidden,Raigeki
September 2012,01/09/2012,01/03/2013,Forbidden,Rescue Cat
September 2012,01/09/2012,01/03/2013,Forbidden,Ring of Destruction
September 2012,01/09/2012,01/03/2013,Forbidden,Royal Oppression
September 2012,01/09/2012,01/03/2013,Forbidden,Sinister Serpent
September 2012,01/09/2012,01/03/2013,Forbidden,Sixth Sense
September 2012,01/09/2012,01/03/2013,Forbidden,Snatch Steal
September 2012,01/09/2012,01/03/2013,Forbidden,Substitoad
September 2012,01/09/2012,01/03/2013,Forbidden,Temple of the Kings
September 2012,01/09/2012,01/03/2013,Forbidden,The Forceful Sentry
September 2012,01/09/2012,01/03/2013,Forbidden,Thousand-Eyes Restrict
September 2012,01/09/2012,01/03/2013,Forbidden,Time Seal
September 2012,01/09/2012,01/03/2013,Forbidden,Trap Dustshoot
September 2012,01/09/2012,01/03/2013,Forbidden,Tribe-Infecting Virus
September 2012,01/09/2012,01/03/2013,Forbidden,"Trishula, Dragon of the Ice Barrier"
September 2012,01/09/2012,01/03/2013,Forbidden,Victory Dragon
September 2012,01/09/2012,01/03/2013,Forbidden,Witch of the Black Forest
September 2012,01/09/2012,01/03/2013,Forbidden,Yata-Garasu
September 2012,01/09/2012,01/03/2013,Limited,Advanced Ritual Art
September 2012,01/09/2012,01/03/2013,Limited,Allure of Darkness
September 2012,01/09/2012,01/03/2013,Limited,Black Luster Soldier - Envoy of the Beginning
September 2012,01/09/2012,01/03/2013,Limited,Black Whirlwind
September 2012,01/09/2012,01/03/2013,Limited,Blackwing - Gale the Whirlwind
September 2012,01/09/2012,01/03/2013,Limited,Book of Moon
September 2012,01/09/2012,01/03/2013,Limited,Burial from a Different Dimension
September 2012,01/09/2012,01/03/2013,Limited,Card Destruction
September 2012,01/09/2012,01/03/2013,Limited,Ceasefire
September 2012,01/09/2012,01/03/2013,Limited,Chaos Sorcerer
September 2012,01/09/2012,01/03/2013,Limited,Charge of the Light Brigade
September 2012,01/09/2012,01/03/2013,Limited,Dandylion
September 2012,01/09/2012,01/03/2013,Limited,Dark Armed Dragon
September 2012,01/09/2012,01/03/2013,Limited,Dark Hole
September 2012,01/09/2012,01/03/2013,Limited,Elemental HERO Stratos
September 2012,01/09/2012,01/03/2013,Limited,Evigishki Gustkraken
September 2012,01/09/2012,01/03/2013,Limited,Exodia the Forbidden One
September 2012,01/09/2012,01/03/2013,Limited,Foolish Burial
September 2012,01/09/2012,01/03/2013,Limited,Formula Synchron
September 2012,01/09/2012,01/03/2013,Limited,Gateway of the Six
September 2012,01/09/2012,01/03/2013,Limited,Gladiator Beast Bestiari
September 2012,01/09/2012,01/03/2013,Limited,Gorz the Emissary of Darkness
September 2012,01/09/2012,01/03/2013,Limited,Heavy Storm
September 2012,01/09/2012,01/03/2013,Limited,Honest
September 2012,01/09/2012,01/03/2013,Limited,Infernity Launcher
September 2012,01/09/2012,01/03/2013,Limited,Inzektor Dragonfly
September 2012,01/09/2012,01/03/2013,Limited,Inzektor Hornet
September 2012,01/09/2012,01/03/2013,Limited,Left Arm of the Forbidden One
September 2012,01/09/2012,01/03/2013,Limited,Left Leg of the Forbidden One
September 2012,01/09/2012,01/03/2013,Limited,Legendary Six Samurai - Shi En
September 2012,01/09/2012,01/03/2013,Limited,Limiter Removal
September 2012,01/09/2012,01/03/2013,Limited,Lonefire Blossom
September 2012,01/09/2012,01/03/2013,Limited,Magical Explosion
September 2012,01/09/2012,01/03/2013,Limited,Mezuki
September 2012,01/09/2012,01/03/2013,Limited,Mind Control
September 2012,01/09/2012,01/03/2013,Limited,Monster Gate
September 2012,01/09/2012,01/03/2013,Limited,Monster Reborn
September 2012,01/09/2012,01/03/2013,Limited,Morphing Jar
September 2012,01/09/2012,01/03/2013,Limited,Necroface
September 2012,01/09/2012,01/03/2013,Limited,Neo-Spacian Grand Mole
September 2012,01/09/2012,01/03/2013,Limited,Night Assailant
September 2012,01/09/2012,01/03/2013,Limited,One for One
September 2012,01/09/2012,01/03/2013,Limited,Plaguespreader Zombie
September 2012,01/09/2012,01/03/2013,Limited,Pot of Avarice
September 2012,01/09/2012,01/03/2013,Limited,Primal Seed
September 2012,01/09/2012,01/03/2013,Limited,Red-Eyes Darkness Metal Dragon
September 2012,01/09/2012,01/03/2013,Limited,Reinforcement of the Army
September 2012,01/09/2012,01/03/2013,Limited,Return from the Different Dimension
September 2012,01/09/2012,01/03/2013,Limited,Right Arm of the Forbidden One
September 2012,01/09/2012,01/03/2013,Limited,Right Leg of the Forbidden One
September 2012,01/09/2012,01/03/2013,Limited,Sangan
September 2012,01/09/2012,01/03/2013,Limited,Scapegoat
September 2012,01/09/2012,01/03/2013,Limited,Solemn Judgment
September 2012,01/09/2012,01/03/2013,Limited,Spore
September 2012,01/09/2012,01/03/2013,Limited,T.G. Hyper Librarian
September 2012,01/09/2012,01/03/2013,Limited,T.G. Striker
September 2012,01/09/2012,01/03/2013,Limited,The Transmigration Prophecy
September 2012,01/09/2012,01/03/2013,Limited,Tsukuyomi
September 2012,01/09/2012,01/03/2013,Limited,Ultimate Offering
September 2012,01/09/2012,01/03/2013,Limited,Wall of Revealing Light
September 2012,01/09/2012,01/03/2013,Limited,Wind-Up Carrier Zenmaity
September 2012,01/09/2012,01/03/2013,Semi-Limited,A Hero Lives
September 2012,01/09/2012,01/03/2013,Semi-Limited,Archlord Kristya
September 2012,01/09/2012,01/03/2013,Semi-Limited,Blackwing - Kalut the Moon Shadow
September 2012,01/09/2012,01/03/2013,Semi-Limited,Bottomless Trap Hole
September 2012,01/09/2012,01/03/2013,Semi-Limited,Card Trooper
September 2012,01/09/2012,01/03/2013,Semi-Limited,Chain Strike
September 2012,01/09/2012,01/03/2013,Semi-Limited,Debris Dragon
September 2012,01/09/2012,01/03/2013,Semi-Limited,Destiny HERO - Malicious
September 2012,01/09/2012,01/03/2013,Semi-Limited,"Dewloren, Tiger King of the Ice Barrier"
September 2012,01/09/2012,01/03/2013,Semi-Limited,E - Emergency Call
September 2012,01/09/2012,01/03/2013,Semi-Limited,Hieratic Seal of Convocation
September 2012,01/09/2012,01/03/2013,Semi-Limited,"Lumina, Lightsworn Summoner"
September 2012,01/09/2012,01/03/2013,Semi-Limited,Magical Stone Excavation
September 2012,01/09/2012,01/03/2013,Semi-Limited,Mind Crush
September 2012,01/09/2012,01/03/2013,Semi-Limited,Mirror Force
September 2012,01/09/2012,01/03/2013,Semi-Limited,Ojama Trio
September 2012,01/09/2012,01/03/2013,Semi-Limited,Pot of Duality
September 2012,01/09/2012,01/03/2013,Semi-Limited,Reasoning
September 2012,01/09/2012,01/03/2013,Semi-Limited,Reborn Tengu
September 2012,01/09/2012,01/03/2013,Semi-Limited,Rescue Rabbit
September 2012,01/09/2012,01/03/2013,Semi-Limited,Royal Tribute
September 2012,01/09/2012,01/03/2013,Semi-Limited,Shien's Smoke Signal
September 2012,01/09/2012,01/03/2013,Semi-Limited,Solemn Warning
September 2012,01/09/2012,01/03/2013,Semi-Limited,Summoner Monk
September 2012,01/09/2012,01/03/2013,Semi-Limited,The Agent of Mystery - Earth
September 2012,01/09/2012,01/03/2013,Semi-Limited,Torrential Tribute
September 2012,01/09/2012,01/03/2013,Semi-Limited,Tour Guide From the Underworld
September 2012,01/09/2012,01/03/2013,Semi-Limited,Tragoedia
September 2012,01/09/2012,01/03/2013,Released,Destiny Draw
September 2012,01/09/2012,01/03/2013,Released,Emergency Teleport
September 2012,01/09/2012,01/03/2013,Released,Level Limit - Area B
September 2012,01/09/2012,01/03/2013,Released,Magic Cylinder
September 2012,01/09/2012,01/03/2013,Released,Marshmallon
September 2012,01/09/2012,01/03/2013,Released,Necro Gardna
September 2012,01/09/2012,01/03/2013,Released,Swords of Revealing Light
March 2013,01/03/2013,01/09/2013,Forbidden,Brain Control
March 2013,01/03/2013,01/09/2013,Forbidden,"Brionac, Dragon of the Ice Barrier"
March 2013,01/03/2013,01/09/2013,Forbidden,Butterfly Dagger - Elma
March 2013,01/03/2013,01/09/2013,Forbidden,Card of Safe Return
March 2013,01/03/2013,01/09/2013,Forbidden,Change of Heart
March 2013,01/03/2013,01/09/2013,Forbidden,Chaos Emperor Dragon - Envoy of the End
March 2013,01/03/2013,01/09/2013,Forbidden,Cold Wave
March 2013,01/03/2013,01/09/2013,Forbidden,Confiscation
March 2013,01/03/2013,01/09/2013,Forbidden,Crush Card Virus
March 2013,01/03/2013,01/09/2013,Forbidden,Cyber Jar
March 2013,01/03/2013,01/09/2013,Forbidden,Cyber-Stein
March 2013,01/03/2013,01/09/2013,Forbidden,Dark Magician of Chaos
March 2013,01/03/2013,01/09/2013,Forbidden,Dark Strike Fighter
March 2013,01/03/2013,01/09/2013,Forbidden,Delinquent Duo
March 2013,01/03/2013,01/09/2013,Forbidden,Destiny HERO - Disk Commander
March 2013,01/03/2013,01/09/2013,Forbidden,Dimension Fusion
March 2013,01/03/2013,01/09/2013,Forbidden,Exchange of the Spirit
