format,date,card_name,status,card_id,pretty_url,type
OCG,2016-04-01,Graceful Charity,Forbidden,79571449,graceful-charity-6673,
OCG,2016-04-01,Heavy Storm,Forbidden,19613556,heavy-storm-1690,
OCG,2016-04-01,Imperial Order,Forbidden,61740673,imperial-order-5227,
OCG,2016-04-01,Last Turn,Forbidden,28566710,last-turn-2431,
OCG,2016-04-01,Last Will,Forbidden,85602018,last-will-7174,
OCG,2016-04-01,Lavalval Chain,Forbidden,34086406,lavalval-chain-2894,
OCG,2016-04-01,Life Equalizer,Forbidden,17178486,life-equalizer-1481,
OCG,2016-04-01,Magical Scientist,Forbidden,34206604,magical-scientist-2906,
OCG,2016-04-01,Magician of Faith,Forbidden,31560081,magician-of-faith-2683,
OCG,2016-04-01,Makyura the Destructor,Forbidden,21593977,makyura-the-destructor-1859,
OCG,2016-04-01,Mass Driver,Forbidden,34906152,mass-driver-2964,
OCG,2016-04-01,Metamorphosis,Forbidden,46411259,metamorphosis-3958,
OCG,2016-04-01,Mind Master,Forbidden,96782886,mind-master-8051,
OCG,2016-04-01,Mirage of Nightmare,Forbidden,41482598,mirage-of-nightmare-3549,
OCG,2016-04-01,Number 16: Shock Master,Forbidden,54719828,number-16-shock-master-4663,
OCG,2016-04-01,Painful Choice,Forbidden,74191942,painful-choice-6240,
OCG,2016-04-01,Performage Damage Juggler,Forbidden,68819554,performage-damage-juggler-5784,
OCG,2016-04-01,Performage Plushfire,Forbidden,7563579,performage-plushfire-646,
OCG,2016-04-01,Performapal Monkeyboard,Forbidden,17330916,performapal-monkeyboard-1501,
OCG,2016-04-01,Pot of Greed,Forbidden,55144522,pot-of-greed-4698,
OCG,2016-04-01,Premature Burial,Forbidden,70828912,premature-burial-5948,
OCG,2016-04-01,Raigeki,Forbidden,12580477,raigeki-1087,
OCG,2016-04-01,Rescue Cat,Forbidden,14878871,rescue-cat-1275,
OCG,2016-04-01,Return from the Different Dimension,Forbidden,27174286,return-from-the-different-dimension-2324,
OCG,2016-04-01,Royal Oppression,Forbidden,93016201,royal-oppression-7741,
OCG,2016-04-01,Sixth Sense,Forbidden,3280747,sixth-sense-295,
OCG,2016-04-01,Snatch Steal,Forbidden,45986603,snatch-steal-3918,
OCG,2016-04-01,Spellbook of Judgment,Forbidden,46448938,spellbook-of-judgment-3960,
OCG,2016-04-01,Substitoad,Forbidden,20663556,substitoad-1775,
OCG,2016-04-01,Tellarknight Ptolemaeus,Forbidden,18326736,tellarknight-ptolemaeus-1592,
OCG,2016-04-01,The Forceful Sentry,Forbidden,42829885,the-forceful-sentry-3653,
OCG,2016-04-01,Time Seal,Forbidden,35316708,time-seal-2996,
OCG,2016-04-01,Trap Dustshoot,Forbidden,64697231,trap-dustshoot-5460,
OCG,2016-04-01,Tribe-Infecting Virus,Forbidden,33184167,tribe-infecting-virus-2818,
OCG,2016-04-01,Ultimate Offering,Forbidden,80604092,ultimate-offering-6761,
OCG,2016-04-01,Victory Dragon,Forbidden,44910027,victory-dragon-3827,
OCG,2016-04-01,Wind-Up Hunter,Forbidden,16923472,wind-up-hunter-1456,
OCG,2016-04-01,Witch of the Black Forest,Forbidden,78010363,witch-of-the-black-forest-6561,
OCG,2016-04-01,Yata-Garasu,Forbidden,3078576,yata-garasu-279,
OCG,2016-04-01,Armageddon Knight,Limited,28985331,armageddon-knight-2458,
OCG,2016-04-01,Artifact Moralltach,Limited,85103922,artifact-moralltach-7140,
OCG,2016-04-01,Black Luster Soldier - Envoy of the Beginning,Limited,72989439,black-luster-soldier-envoy-of-the-beginning-6126,
OCG,2016-04-01,Burial from a Different Dimension,Limited,48976825,burial-from-a-different-dimension-4179,
OCG,2016-04-01,Card Destruction,Limited,72892473,card-destruction-6117,
OCG,2016-04-01,Ceasefire,Limited,36468556,ceasefire-3082,
OCG,2016-04-01,Dandylion,Limited,15341821,dandylion-1319,
OCG,2016-04-01,Dark Armed Dragon,Limited,65192027,dark-armed-dragon-5492,
OCG,2016-04-01,Dark Hole,Limited,53129443,dark-hole-4525,
OCG,2016-04-01,Deep Sea Diva,Limited,78868119,deep-sea-diva-6627,
OCG,2016-04-01,Divine Wind of Mist Valley,Limited,15854426,divine-wind-of-mist-valley-1362,
OCG,2016-04-01,Domain of the True Monarchs,Limited,84171830,domain-of-the-true-monarchs-7058,
OCG,2016-04-01,Draco Face-Off,Limited,14733538,draco-face-off-1260,
OCG,2016-04-01,Dragon Ravine,Limited,62265044,dragon-ravine-5265,
OCG,2016-04-01,El Shaddoll Fusion,Limited,6417578,el-shaddoll-fusion-566,
OCG,2016-04-01,Elemental HERO Shadow Mist,Limited,50720316,elemental-hero-shadow-mist-4321,
OCG,2016-04-01,Elemental HERO Stratos,Limited,40044918,elemental-hero-stratos-3400,
OCG,2016-04-01,Emergency Teleport,Limited,67723438,emergency-teleport-5689,
OCG,2016-04-01,Exodia the Forbidden One,Limited,33396948,exodia-the-forbidden-one-2835,
OCG,2016-04-01,Foolish Burial,Limited,81439173,foolish-burial-6837,
OCG,2016-04-01,Genex Ally Birdman,Limited,64034255,genex-ally-birdman-5403,
OCG,2016-04-01,Harpie's Feather Duster,Limited,18144507,harpie-s-feather-duster-1573,
OCG,2016-04-01,Infernity Launcher,Limited,66957584,infernity-launcher-5623,
OCG,2016-04-01,Inzektor Dragonfly,Limited,68184115,inzektor-dragonfly-5733,
OCG,2016-04-01,Left Arm of the Forbidden One,Limited,7902349,left-arm-of-the-forbidden-one-675,
OCG,2016-04-01,Left Leg of the Forbidden One,Limited,44519536,left-leg-of-the-forbidden-one-3796,
OCG,2016-04-01,Limiter Removal,Limited,23171610,limiter-removal-1993,
OCG,2016-04-01,Magical Explosion,Limited,32723153,magical-explosion-2785,
OCG,2016-04-01,Mask Change II,Limited,93600443,mask-change-ii-7791,
OCG,2016-04-01,Mathematician,Limited,41386308,mathematician-3532,
OCG,2016-04-01,Monster Gate,Limited,43040603,monster-gate-3672,
OCG,2016-04-01,Monster Reborn,Limited,83764719,monster-reborn-7027,
OCG,2016-04-01,Morphing Jar,Limited,33508719,morphing-jar-2843,
OCG,2016-04-01,Necroface,Limited,28297833,necroface-2407,
OCG,2016-04-01,Nekroz Cycle,Limited,97211663,nekroz-cycle-8088,
OCG,2016-04-01,Nekroz of Brionac,Limited,26674724,nekroz-of-brionac-2287,
OCG,2016-04-01,Nekroz of Unicore,Limited,89463537,nekroz-of-unicore-7470,
OCG,2016-04-01,Night Assailant,Limited,16226786,night-assailant-1395,
OCG,2016-04-01,One Day of Peace,Limited,33782437,one-day-of-peace-2868,
OCG,2016-04-01,One for One,Limited,2295440,one-for-one-202,
OCG,2016-04-01,Pantheism of the Monarchs,Limited,22842126,pantheism-of-the-monarchs-1964,
OCG,2016-04-01,Pendulum Call,Limited,53208660,pendulum-call-4534,
OCG,2016-04-01,Performapal Pendulum Sorcerer,Limited,47075569,performapal-pendulum-sorcerer-4016,
OCG,2016-04-01,Performapal Skullcrobat Joker,Limited,40318957,performapal-skullcrobat-joker-3424,
OCG,2016-04-01,Pot of Avarice,Limited,67169062,pot-of-avarice-5644,
OCG,2016-04-01,Preparation of Rites,Limited,96729612,preparation-of-rites-8048,
OCG,2016-04-01,Primal Seed,Limited,23701465,primal-seed-2045,
OCG,2016-04-01,Reasoning,Limited,58577036,reasoning-4982,
OCG,2016-04-01,Red-Eyes Darkness Metal Dragon,Limited,88264978,red-eyes-darkness-metal-dragon-7382,
OCG,2016-04-01,Reinforcement of the Army,Limited,32807846,reinforcement-of-the-army-2794,
OCG,2016-04-01,Right Arm of the Forbidden One,Limited,70903634,right-arm-of-the-forbidden-one-5956,
OCG,2016-04-01,Right Leg of the Forbidden One,Limited,8124921,right-leg-of-the-forbidden-one-689,
OCG,2016-04-01,Ring of Destruction,Limited,83555666,ring-of-destruction-7013,
OCG,2016-04-01,Sangan,Limited,26202165,sangan-2251,
OCG,2016-04-01,Saqlifice,Limited,17639150,saqlifice-1533,
OCG,2016-04-01,Solemn Judgment,Limited,41420027,solemn-judgment-3537,
OCG,2016-04-01,Solemn Warning,Limited,84749824,solemn-warning-7107,
OCG,2016-04-01,Soul Charge,Limited,54447022,soul-charge-4632,
OCG,2016-04-01,Star Seraph Sovereignty,Limited,91110378,star-seraph-sovereignty-7606,
OCG,2016-04-01,Summoner Monk,Limited,423585,summoner-monk-42,
OCG,2016-04-01,Super Polymerization,Limited,48130397,super-polymerization-4109,
OCG,2016-04-01,Symbol of Heritage,Limited,45305419,symbol-of-heritage-3862,
OCG,2016-04-01,T.G. Hyper Librarian,Limited,90953320,t-g-hyper-librarian-7597,
OCG,2016-04-01,Thousand-Eyes Restrict,Limited,63519819,thousand-eyes-restrict-5367,
OCG,2016-04-01,Tour Guide From the Underworld,Limited,10802915,tour-guide-from-the-underworld-932,
OCG,2016-04-01,Vanity's Emptiness,Limited,5851097,vanity-s-emptiness-515,
OCG,2016-04-01,Wall of Revealing Light,Limited,17078030,wall-of-revealing-light-1474,
OCG,2016-04-01,Wavering Eyes,Limited,31222701,wavering-eyes-2647,
OCG,2016-04-01,Wisdom-Eye Magician,Limited,72714461,wisdom-eye-magician-6107,
OCG,2016-04-01,Atlantean Dragoons,Semi-Limited,74311226,atlantean-dragoons-6246,
OCG,2016-04-01,Chain Strike,Semi-Limited,91623717,chain-strike-7641,
OCG,2016-04-01,Charge of the Light Brigade,Semi-Limited,94886282,charge-of-the-light-brigade-7897,
OCG,2016-04-01,Evigishki Gustkraken,Semi-Limited,45222299,evigishki-gustkraken-3856,
OCG,2016-04-01,Gateway of the Six,Semi-Limited,27970830,gateway-of-the-six-2379,
OCG,2016-04-01,Mezuki,Semi-Limited,92826944,mezuki-7727,
OCG,2016-04-01,Qliphort Scout,Semi-Limited,65518099,qliphort-scout-5522,
OCG,2016-04-01,Reborn Tengu,Semi-Limited,10028593,reborn-tengu-868,
OCG,2016-04-01,Sinister Shadow Games,Semi-Limited,77505534,sinister-shadow-games-6517,
OCG,2016-04-01,Super Rejuvenation,Semi-Limited,27770341,super-rejuvenation-2363,
OCG,2016-07-01,"Blaster, Dragon Ruler of Infernos",Forbidden,53804307,blaster-dragon-ruler-of-infernos-4582,
OCG,2016-07-01,Brain Control,Forbidden,87910978,brain-control-7353,
OCG,2016-07-01,"Brionac, Dragon of the Ice Barrier",Forbidden,50321796,brionac-dragon-of-the-ice-barrier-4289,
OCG,2016-07-01,Butterfly Dagger - Elma,Forbidden,69243953,butterfly-dagger-elma-5823,
OCG,2016-07-01,Card of Safe Return,Forbidden,57953380,card-of-safe-return-4932,
OCG,2016-07-01,Change of Heart,Forbidden,4031928,change-of-heart-359,
OCG,2016-07-01,Cold Wave,Forbidden,60682203,cold-wave-5150,
OCG,2016-07-01,Confiscation,Forbidden,17375316,confiscation-1504,
OCG,2016-07-01,Cyber Jar,Forbidden,34124316,cyber-jar-2900,
OCG,2016-07-01,Delinquent Duo,Forbidden,44763025,delinquent-duo-3811,
OCG,2016-07-01,Destiny HERO - Disk Commander,Forbidden,56570271,destiny-hero-disk-commander-4815,
OCG,2016-07-01,Dimension Fusion,Forbidden,23557835,dimension-fusion-2029,
OCG,2016-07-01,El Shaddoll Construct,Forbidden,20366274,el-shaddoll-construct-1746,
OCG,2016-07-01,Elder Entity Norden,Forbidden,17412721,elder-entity-norden-1508,
OCG,2016-07-01,Fiber Jar,Forbidden,78706415,fiber-jar-6613,
OCG,2016-07-01,Fishborg Blaster,Forbidden,93369354,fishborg-blaster-7773,
OCG,2016-07-01,Future Fusion,Forbidden,77565204,future-fusion-6524,
OCG,2016-07-01,Giant Trunade,Forbidden,42703248,giant-trunade-3644,
OCG,2016-07-01,Goyo Guardian,Forbidden,7391448,goyo-guardian-631,
OCG,2016-07-01,Graceful Charity,Forbidden,79571449,graceful-charity-6673,
OCG,2016-07-01,Heavy Storm,Forbidden,19613556,heavy-storm-1690,
OCG,2016-07-01,Imperial Order,Forbidden,61740673,imperial-order-5227,
OCG,2016-07-01,Last Turn,Forbidden,28566710,last-turn-2431,
OCG,2016-07-01,Last Will,Forbidden,85602018,last-will-7174,
OCG,2016-07-01,Lavalval Chain,Forbidden,34086406,lavalval-chain-2894,
OCG,2016-07-01,Life Equalizer,Forbidden,17178486,life-equalizer-1481,
OCG,2016-07-01,Magical Scientist,Forbidden,34206604,magical-scientist-2906,
OCG,2016-07-01,Magician of Faith,Forbidden,31560081,magician-of-faith-2683,
OCG,2016-07-01,Makyura the Destructor,Forbidden,21593977,makyura-the-destructor-1859,
OCG,2016-07-01,Mass Driver,Forbidden,34906152,mass-driver-2964,
OCG,2016-07-01,Metamorphosis,Forbidden,46411259,metamorphosis-3958,
OCG,2016-07-01,Mind Master,Forbidden,96782886,mind-master-8051,
OCG,2016-07-01,Mirage of Nightmare,Forbidden,41482598,mirage-of-nightmare-3549,
OCG,2016-07-01,Number 16: Shock Master,Forbidden,54719828,number-16-shock-master-4663,
OCG,2016-07-01,Painful Choice,Forbidden,74191942,painful-choice-6240,
OCG,2016-07-01,Performage Damage Juggler,Forbidden,68819554,performage-damage-juggler-5784,
OCG,2016-07-01,Performage Plushfire,Forbidden,7563579,performage-plushfire-646,
OCG,2016-07-01,Performapal Monkeyboard,Forbidden,17330916,performapal-monkeyboard-1501,
OCG,2016-07-01,Pot of Greed,Forbidden,55144522,pot-of-greed-4698,
OCG,2016-07-01,Premature Burial,Forbidden,70828912,premature-burial-5948,
OCG,2016-07-01,Raigeki,Forbidden,12580477,raigeki-1087,
OCG,2016-07-01,"Redox, Dragon Ruler of Boulders",Forbidden,90411554,redox-dragon-ruler-of-boulders-7551,
OCG,2016-07-01,Rescue Cat,Forbidden,14878871,rescue-cat-1275,
OCG,2016-07-01,Return from the Different Dimension,Forbidden,27174286,return-from-the-different-dimension-2324,
OCG,2016-07-01,Royal Oppression,Forbidden,93016201,royal-oppression-7741,
OCG,2016-07-01,Sixth Sense,Forbidden,3280747,sixth-sense-295,
OCG,2016-07-01,Snatch Steal,Forbidden,45986603,snatch-steal-3918,
OCG,2016-07-01,Spellbook of Judgment,Forbidden,46448938,spellbook-of-judgment-3960,
OCG,2016-07-01,Substitoad,Forbidden,20663556,substitoad-1775,
OCG,2016-07-01,Tellarknight Ptolemaeus,Forbidden,18326736,tellarknight-ptolemaeus-1592,
OCG,2016-07-01,"Tempest, Dragon Ruler of Storms",Forbidden,89399912,tempest-dragon-ruler-of-storms-7466,
OCG,2016-07-01,The Forceful Sentry,Forbidden,42829885,the-forceful-sentry-3653,
OCG,2016-07-01,"Tidal, Dragon Ruler of Waterfalls",Forbidden,26400609,tidal-dragon-ruler-of-waterfalls-2268,
OCG,2016-07-01,Time Seal,Forbidden,35316708,time-seal-2996,
OCG,2016-07-01,Trap Dustshoot,Forbidden,64697231,trap-dustshoot-5460,
OCG,2016-07-01,Tribe-Infecting Virus,Forbidden,33184167,tribe-infecting-virus-2818,
OCG,2016-07-01,Ultimate Offering,Forbidden,80604092,ultimate-offering-6761,
OCG,2016-07-01,Victory Dragon,Forbidden,44910027,victory-dragon-3827,
OCG,2016-07-01,Wind-Up Hunter,Forbidden,16923472,wind-up-hunter-1456,
OCG,2016-07-01,Witch of the Black Forest,Forbidden,78010363,witch-of-the-black-forest-6561,
OCG,2016-07-01,Yata-Garasu,Forbidden,3078576,yata-garasu-279,
OCG,2016-07-01,Armageddon Knight,Limited,28985331,armageddon-knight-2458,
OCG,2016-07-01,Artifact Moralltach,Limited,85103922,artifact-moralltach-7140,
OCG,2016-07-01,Black Luster Soldier - Envoy of the Beginning,Limited,72989439,black-luster-soldier-envoy-of-the-beginning-6126,
OCG,2016-07-01,"Blaze Fenix, the Burning Bombardment Bird",Limited,6602300,blaze-fenix-the-burning-bombardment-bird-577,
OCG,2016-07-01,Burial from a Different Dimension,Limited,48976825,burial-from-a-different-dimension-4179,
OCG,2016-07-01,Card Destruction,Limited,72892473,card-destruction-6117,
OCG,2016-07-01,Ceasefire,Limited,36468556,ceasefire-3082,
OCG,2016-07-01,Dandylion,Limited,15341821,dandylion-1319,
OCG,2016-07-01,"Dante, Traveler of the Burning Abyss",Limited,83531441,dante-traveler-of-the-burning-abyss-7010,
OCG,2016-07-01,Dark Armed Dragon,Limited,65192027,dark-armed-dragon-5492,
OCG,2016-07-01,Dark Hole,Limited,53129443,dark-hole-4525,
OCG,2016-07-01,Deep Sea Diva,Limited,78868119,deep-sea-diva-6627,
OCG,2016-07-01,Divine Wind of Mist Valley,Limited,15854426,divine-wind-of-mist-valley-1362,
OCG,2016-07-01,Domain of the True Monarchs,Limited,84171830,domain-of-the-true-monarchs-7058,
OCG,2016-07-01,Draco Face-Off,Limited,14733538,draco-face-off-1260,
OCG,2016-07-01,Dragon Ravine,Limited,62265044,dragon-ravine-5265,
OCG,2016-07-01,El Shaddoll Fusion,Limited,6417578,el-shaddoll-fusion-566,
OCG,2016-07-01,Elemental HERO Shadow Mist,Limited,50720316,elemental-hero-shadow-mist-4321,
OCG,2016-07-01,Elemental HERO Stratos,Limited,40044918,elemental-hero-stratos-3400,
OCG,2016-07-01,Emergency Teleport,Limited,67723438,emergency-teleport-5689,
OCG,2016-07-01,Exodia the Forbidden One,Limited,33396948,exodia-the-forbidden-one-2835,
OCG,2016-07-01,Foolish Burial,Limited,81439173,foolish-burial-6837,
OCG,2016-07-01,Genex Ally Birdman,Limited,64034255,genex-ally-birdman-5403,
OCG,2016-07-01,Harpie's Feather Duster,Limited,18144507,harpie-s-feather-duster-1573,
OCG,2016-07-01,"Ignister Prominence, the Blasting Dracoslayer",Limited,18239909,ignister-prominence-the-blasting-dracoslayer-1583,
OCG,2016-07-01,Infernity Launcher,Limited,66957584,infernity-launcher-5623,
OCG,2016-07-01,Inzektor Dragonfly,Limited,68184115,inzektor-dragonfly-5733,
OCG,2016-07-01,Left Arm of the Forbidden One,Limited,7902349,left-arm-of-the-forbidden-one-675,
OCG,2016-07-01,Left Leg of the Forbidden One,Limited,44519536,left-leg-of-the-forbidden-one-3796,
OCG,2016-07-01,Limiter Removal,Limited,23171610,limiter-removal-1993,
OCG,2016-07-01,"Luster Pendulum, the Dracoslayer",Limited,92746535,luster-pendulum-the-dracoslayer-7722,
OCG,2016-07-01,Magical Explosion,Limited,32723153,magical-explosion-2785,
OCG,2016-07-01,Mask Change II,Limited,93600443,mask-change-ii-7791,
OCG,2016-07-01,Mathematician,Limited,41386308,mathematician-3532,
OCG,2016-07-01,Monster Gate,Limited,43040603,monster-gate-3672,
OCG,2016-07-01,Monster Reborn,Limited,83764719,monster-reborn-7027,
OCG,2016-07-01,Morphing Jar,Limited,33508719,morphing-jar-2843,
OCG,2016-07-01,Necroface,Limited,28297833,necroface-2407,
OCG,2016-07-01,Nekroz Cycle,Limited,97211663,nekroz-cycle-8088,
OCG,2016-07-01,Nekroz of Brionac,Limited,26674724,nekroz-of-brionac-2287,
OCG,2016-07-01,Nekroz of Unicore,Limited,89463537,nekroz-of-unicore-7470,
OCG,2016-07-01,Night Assailant,Limited,16226786,night-assailant-1395,
OCG,2016-07-01,One Day of Peace,Limited,33782437,one-day-of-peace-2868,
OCG,2016-07-01,One for One,Limited,2295440,one-for-one-202,
OCG,2016-07-01,Pantheism of the Monarchs,Limited,22842126,pantheism-of-the-monarchs-1964,
OCG,2016-07-01,Pendulum Call,Limited,53208660,pendulum-call-4534,
OCG,2016-07-01,Performapal Pendulum Sorcerer,Limited,47075569,performapal-pendulum-sorcerer-4016,
OCG,2016-07-01,Performapal Skullcrobat Joker,Limited,40318957,performapal-skullcrobat-joker-3424,
OCG,2016-07-01,Pot of Avarice,Limited,67169062,pot-of-avarice-5644,
OCG,2016-07-01,Preparation of Rites,Limited,96729612,preparation-of-rites-8048,
OCG,2016-07-01,Primal Seed,Limited,23701465,primal-seed-2045,
OCG,2016-07-01,Reasoning,Limited,58577036,reasoning-4982,
OCG,2016-07-01,Red-Eyes Darkness Metal Dragon,Limited,88264978,red-eyes-darkness-metal-dragon-7382,
OCG,2016-07-01,Reinforcement of the Army,Limited,32807846,reinforcement-of-the-army-2794,
OCG,2016-07-01,Right Arm of the Forbidden One,Limited,70903634,right-arm-of-the-forbidden-one-5956,
OCG,2016-07-01,Right Leg of the Forbidden One,Limited,8124921,right-leg-of-the-forbidden-one-689,
OCG,2016-07-01,Ring of Destruction,Limited,83555666,ring-of-destruction-7013,
OCG,2016-07-01,Saqlifice,Limited,17639150,saqlifice-1533,
OCG,2016-07-01,"Scarm, Malebranche of the Burning Abyss",Limited,84764038,scarm-malebranche-of-the-burning-abyss-7108,
OCG,2016-07-01,"Shurit, Strategist of the Nekroz",Limited,90307777,shurit-strategist-of-the-nekroz-7540,
OCG,2016-07-01,Solemn Judgment,Limited,41420027,solemn-judgment-3537,
OCG,2016-07-01,Solemn Warning,Limited,84749824,solemn-warning-7107,
OCG,2016-07-01,Soul Charge,Limited,54447022,soul-charge-4632,
OCG,2016-07-01,Star Seraph Sovereignty,Limited,91110378,star-seraph-sovereignty-7606,
OCG,2016-07-01,Summoner Monk,Limited,423585,summoner-monk-42,
OCG,2016-07-01,Super Polymerization,Limited,48130397,super-polymerization-4109,
OCG,2016-07-01,Symbol of Heritage,Limited,45305419,symbol-of-heritage-3862,
OCG,2016-07-01,T.G. Hyper Librarian,Limited,90953320,t-g-hyper-librarian-7597,
OCG,2016-07-01,Tour Guide From the Underworld,Limited,10802915,tour-guide-from-the-underworld-932,
OCG,2016-07-01,"Trishula, Dragon of the Ice Barrier",Limited,52687916,trishula-dragon-of-the-ice-barrier-4488,
OCG,2016-07-01,Vanity's Emptiness,Limited,5851097,vanity-s-emptiness-515,
OCG,2016-07-01,Wavering Eyes,Limited,31222701,wavering-eyes-2647,
OCG,2016-07-01,Wisdom-Eye Magician,Limited,72714461,wisdom-eye-magician-6107,
OCG,2016-07-01,Atlantean Dragoons,Semi-Limited,74311226,atlantean-dragoons-6246,
OCG,2016-07-01,Chain Strike,Semi-Limited,91623717,chain-strike-7641,
OCG,2016-07-01,Charge of the Light Brigade,Semi-Limited,94886282,charge-of-the-light-brigade-7897,
OCG,2016-07-01,"Dewloren, Tiger King of the Ice Barrier",Semi-Limited,70583986,dewloren-tiger-king-of-the-ice-barrier-5932,
OCG,2016-07-01,Evigishki Gustkraken,Semi-Limited,45222299,evigishki-gustkraken-3856,
OCG,2016-07-01,Gateway of the Six,Semi-Limited,27970830,gateway-of-the-six-2379,
OCG,2016-07-01,Mezuki,Semi-Limited,92826944,mezuki-7727,
OCG,2016-07-01,Qliphort Scout,Semi-Limited,65518099,qliphort-scout-5522,
OCG,2016-07-01,Reborn Tengu,Semi-Limited,10028593,reborn-tengu-868,
OCG,2016-07-01,Sangan,Semi-Limited,26202165,sangan-2251,
OCG,2016-07-01,Sinister Shadow Games,Semi-Limited,77505534,sinister-shadow-games-6517,
OCG,2016-07-01,Thousand-Eyes Restrict,Semi-Limited,63519819,thousand-eyes-restrict-5367,
